source_id,ra,dec,l,b,parallax,radial_velocity,pmra,pmdec,parallax_error,radial_velocity_error,pmra_error,pmdec_error
4060726690315503488,266.4473169788916,-27.505995328677486,1.2403316996888383,0.7130625008503126,0.5326790981224188,-16.463129796217647,-2.7714222190499345,-2.501334597520365,0.030251151278298662,4.5819247780790775,0.05369532576339609,0.04027372104588217
4060719401722377088,266.4328658093405,-27.615837084809744,1.1398759872844955,0.6668082815002268,1.3496504830068796,9.225102749895314,-4.673942077437064,-8.830519502891306,0.037344539195102534,3.5948822411179804,0.06026212016041925,0.04692561624492238
4060723426140442368,266.2909272268287,-27.549042228501254,1.1313058194150099,0.808989222578751,0.6102005988433531,-58.56113977941111,-2.019699715159136,-6.0110470899484465,0.03318173427699902,2.1524991667252595,0.06585564317535442,0.05294175055177398
4060730465558498944,266.4167259421595,-27.43639022128633,1.2856262864021237,0.7724787187105955,1.1505763342320245,-11.191525392118029,0.04220810037820365,2.5518803498528024,0.044333782946759506,12.735026263789763,0.07998192711251964,0.06405227435731022
4060730023210209280,266.38971291382063,-27.46553207103006,1.248260017254176,0.7777606121162645,0.39191042116566144,-16.301726373632953,-0.8091728845101216,-1.8411065915629308,0.05549462676159863,0.13819385545129972,0.09470416972369722,0.07495258593518347
4060719577849598336,266.4297501701683,-27.584716964031806,1.1650075997408398,0.6853710264460076,0.7063368955649705,-38.546879349363536,-2.374233183726041,-6.291409168287524,0.0385882908108537,0.8071771867211285,0.08793588938552585,0.06112619455751525
4060727686747854976,266.5362312450189,-27.493448604666515,1.2920855555400013,0.6522388324832888,0.4990183883478078,32.15463699030539,-0.4193714945641337,-4.665527925372515,0.037689473635927256,2.870735133440079,0.06677433738933988,0.05354365292431407
4060728270863752960,266.6019044430618,-27.43856345813562,1.3692663606283364,0.6309847144076876,1.4107017445562209,2.1301116310292922,10.282965531588353,1.3388898747443116,0.04451300553606758,2.5532135939852014,0.08584739707274958,0.06481216708289658
4060725934401167616,266.5527615475054,-27.514673471918478,1.2815779040137611,0.6286788502151253,0.592779329976617,-37.95361073535818,-2.0930769312320145,-1.6192387733397429,0.1357716424659793,10.762632088800924,0.18559554681137982,0.1501973565030868
4060731358911800960,266.4294946496478,-27.39887709020252,1.323557263453885,0.7823382573691884,0.48383184532571705,2.401146274281901,-1.5957804550976622,-3.747415885723803,0.07506277631574015,0.2906946989561292,0.13214458459662132,0.10067242181246056
4060726552876540160,266.42466581989447,-27.535327690239914,1.2048268984872224,0.7149392081311216,0.542276351539129,-33.082328350170634,2.1078619773999554,-1.2272301394009006,0.038568597185666374,4.984621726630312,0.0715171102828921,0.056168965536758826
4060716863430239872,266.3097007837048,-27.718198724219054,0.9956541863950145,0.7065567868950254,3.3646986671833763,-7.577141742519663,0.16742015623194484,-17.553474959513327,0.06939094727208467,10.565986300782878,0.10973782519548544,0.07667664213058684
4060717207027623168,266.3325608118986,-27.69918436667539,1.0224348680919737,0.6992051794276724,0.5639916949456364,-13.41282850802148,-1.4979801013276162,-3.263883951601411,0.17555455561410038,4.566466454786389,0.2638871759950816,0.21009014735179887
4060725796962216320,266.5257925048602,-27.5344988511655,1.252205619638147,0.6387990509318396,0.3615784506858938,-11.828970335685966,-0.7596222722772359,-2.4992842055224695,0.07065513573639058,10.800263287814838,0.10713044399509214,0.0845658448322256
4060728717540061440,266.5034989615438,-27.464881795007138,1.3013815534495752,0.6918991996583026,0.5353683155769755,10.527003414034732,-3.4218614889793244,-5.854448578541164,0.050904326764757646,1.0582145411464108,0.08310302535647239,0.06205337514760278
4060732462751890816,266.5613505000242,-27.36773154640888,1.4110760400738207,0.6985538616582612,0.7533589298701258,-6.128528538621662,-5.77173012349158,-7.536021191357749,0.03858708844077214,0.13075496983588522,0.06849957354626034,0.05039182894718564
4060731809916576896,266.46534103657274,-27.4288515149409,1.3145303101115462,0.739564791096077,0.4997023583688938,46.207062526936376,-1.2480271422479055,-2.8042675549350844,0.05808038372796895,0.6460310174800312,0.10045130218625677,0.0734321587628962
4060721742513238784,266.26875148660235,-27.59221824756819,1.0842117817240837,0.8032293727829448,0.5316859480239826,-1.34585466889874,-0.9376263170658085,1.0339171976354917,0.05703365614668277,0.3264354412855315,0.11315118277624654,0.09149276208505064
4060715557760517632,266.606904769805,-27.523371391606062,1.2991021747083709,0.5831349016684996,0.6042846472544224,-3.3107709864062755,1.1261333584220596,-0.589943268716434,0.06316337236950725,0.9777132273009955,0.09831162032284949,0.07737101082929303
4060732668910353536,266.5059602267116,-27.35014667866738,1.4005148580625604,0.7497184454705115,0.8502480585646973,-20.398361430044105,0.19117935771986758,-4.419394731814541,0.04690562903246958,0.889839320594097,0.08541321129223177,0.061647038576954784
4060714045931640320,266.58640496900546,-27.559700181491564,1.2586157453664695,0.5797896890369888,0.5796645951964048,-53.98241897733048,-0.1943798536257458,-2.7720061835501975,0.04278322355886091,0.7128460566448571,0.06516248717850459,0.052214698002784526
4060723907176762112,266.34851064154395,-27.518809883641595,1.1837355060264765,0.7811878861358853,0.5370385000972162,-87.25556811288858,-2.0385152037017464,-5.276368966116775,0.046387125688098406,1.7774078764846772,0.08300794862193674,0.06471866341506502
4060729645253053312,266.3987689852283,-27.491962327167077,1.229884116357463,0.7571330428845962,0.3882655956103511,37.4945246647622,-1.913034940278988,-0.017900454545087763,0.07250660848167777,0.8385720574073047,0.1359075974288137,0.11176347481482883
4060712843340766464,266.57910922844343,-27.615062144677186,1.2079538714270375,0.5565434771278687,0.7499448107381678,-25.62815308771398,-1.617878359633289,-2.655033223610082,0.061863153206638315,2.823508990047312,0.10262770878643913,0.08420557521419673
4060720505562585728,266.3815437681256,-27.573089538046435,1.152673632108473,0.7279016371839228,0.22389430005951066,7.700938807374733,-2.6838796265793645,-5.142861856195511,0.07770121154962921,4.9704465458711,0.13931024821794666,0.10943074141658571
4060729851411502592,266.38685044608496,-27.48294224738293,1.232074998419441,0.7708572081797043,0.5539614320008812,14.6608855816873,0.23294263662102668,0.4518789932844699,0.030422805998178162,0.6000187841296954,0.05789409152873034,0.04678050669219104
4060713216969471744,266.56390338834103,-27.616564513976456,1.1996669076063478,0.5672731475366132,0.7353193772732409,-45.048711266956595,0.001486740880088988,-7.842301992261161,0.054527487039202696,0.4144667120825414,0.08204108091878103,0.06405718958443571
