solution_id,source_id,global_ranking,reference_time,frequency,frequency_error,geom_model_reference_level,geom_model_reference_level_error,geom_model_gaussian1_phase,geom_model_gaussian1_phase_error,geom_model_gaussian1_sigma,geom_model_gaussian1_sigma_error,geom_model_gaussian1_depth,geom_model_gaussian1_depth_error,geom_model_gaussian2_phase,geom_model_gaussian2_phase_error,geom_model_gaussian2_sigma,geom_model_gaussian2_sigma_error,geom_model_gaussian2_depth,geom_model_gaussian2_depth_error,geom_model_cosine_half_period_amplitude,geom_model_cosine_half_period_amplitude_error,geom_model_cosine_half_period_phase,geom_model_cosine_half_period_phase_error,model_type,num_model_parameters,reduced_chi2,derived_primary_ecl_phase,derived_primary_ecl_phase_error,derived_primary_ecl_duration,derived_primary_ecl_duration_error,derived_primary_ecl_depth,derived_primary_ecl_depth_error,derived_secondary_ecl_phase,derived_secondary_ecl_phase_error,derived_secondary_ecl_duration,derived_secondary_ecl_duration_error,derived_secondary_ecl_depth,derived_secondary_ecl_depth_error
3.75317E+17,2.02749E+18,0.6441885,2247.927537,0.2221897,7.31E-06,16.772385,0.001456341,0.27726468,0.005816062,0.017915327,0.00346777,0.57814574,0.06175523,0.5040188,0.005245233,0.008816431,0.00381442,0.025363177,0.018219747,null,null,null,null,TWOGAUSSIANS,8,5.266608,0.27726468,0.005816062,0.10032583,0.01941951,0.57814574,0.06175523,0.5040188,0.005245233,0.049372014,0.02136075,0.025363177,0.018219747
3.75317E+17,2.02749E+18,0.46777698,2226.754834,1.909688311,3.83E-05,15.953494,0.13830511,0.09957236,0.016131662,0.17868748,0.076558605,0.5747733,0.43996412,0.58715165,0.017111503,0.24791218,0.10285152,0.92211443,0.17191075,null,null,null,null,TWOGAUSSIANS,8,60.347244,0.58715165,0.017111503,0.4,0,0.20224112,0.011184438,0.124982364,0.019091623,0.4,0,0.07515316,0.010883426
3.75317E+17,2.02749E+18,0.57112783,2183.493863,3.145032281,1.07E-05,18.85178,0.00754818,0.18701586,0.003125975,0.07434393,0.004425202,0.49565816,0.014718229,0.6926435,0.00165939,0.06644701,0.002691828,0.4405746,0.01138252,null,null,null,null,TWOGAUSSIANS,8,3.3524694,0.18701586,0.003125975,0.4,0.003195926,0.49417645,0.0149408,0.6926435,0.00165939,0.37210324,0.015074234,0.43909287,0.011400924
3.75317E+17,2.02749E+18,0.5523247,2178.741886,2.112311107,1.39E-05,18.780016,0.012238928,0.24728148,0.004589131,0.09107614,0.009508645,0.20844857,0.011073816,0.7358192,0.003953174,0.08869546,0.005801009,0.33785918,0.012194099,null,null,null,null,TWOGAUSSIANS,8,2.3847141,0.7358192,0.003953174,0.4,0,0.3286584,0.008191926,0.24728148,0.004589131,0.4,0,0.19924776,0.008330619
3.75317E+17,2.02749E+18,0.53100735,2175.327742,0.875811126,7.71E-06,19.678743,0.005373236,0.23114051,0.003292539,0.043686103,0.002696316,0.4304236,0.014668359,0.73652107,0.002721101,0.04488489,0.003199025,0.41091925,0.049275495,null,null,null,null,TWOGAUSSIANS,8,1.6576074,0.23114051,0.003292539,0.24464218,0.015099368,0.4304235,0.01466836,0.73652107,0.002721101,0.25135538,0.01791454,0.41091916,0.04927559
3.75317E+17,2.02749E+18,0.4893469,2221.115742,0.166046494,2.83E-06,19.713058,0.004135362,0.36549494,0.011215366,0.010760981,0.005269581,0.4580316,0.22100097,0.8703425,2.84E-04,0.014114662,2.89E-04,0.36626565,0.008804729,null,null,null,null,TWOGAUSSIANS,8,1.646337,0.36549494,0.011215366,0.06026149,0.02950965,0.4580316,0.22100097,0.8703425,2.84E-04,0.07904211,0.001619598,0.36626565,0.008804729
3.75317E+17,2.0275E+18,0.5980118,2177.36644,0.818379469,2.02E-06,13.458212,0.00585466,0.21848667,6.05E-04,0.2931346,0.004303769,0.56041634,0.006235609,0.71991736,4.59E-04,0.1533486,0.002210715,0.3242641,0.012287757,null,null,null,null,TWOGAUSSIANS,8,8.784879,0.72095734,4.52E-04,0.4,0,0.09070799,6.14E-04,0.21809667,6.38E-04,0.4,0,0.07168747,9.67E-04
3.75317E+17,2.0275E+18,0.503889,2232.865007,2.642922054,2.16E-05,17.964693,0.017386932,0.28262934,0.005924461,0.0944041,0.010141359,0.2369629,0.018634813,0.77369857,0.005516244,0.09156483,0.009418142,0.26105288,0.01665651,null,null,null,null,TWOGAUSSIANS,8,12.067915,0.77369857,0.005516244,0.4,0,0.24930502,0.010467337,0.28262934,0.005924461,0.4,0,0.22521482,0.014868705
3.75317E+17,2.0275E+18,0.58133763,2227.339697,0.812477831,3.73E-06,17.799076,0.002606371,0.21599624,0.001067991,0.023857929,8.17E-04,0.23348792,0.005418571,0.71412855,0.00205212,0.022767154,0.001557153,0.42568675,0.015492749,null,null,null,null,TWOGAUSSIANS,8,4.916129,0.71412855,0.00205212,0.12749606,0.008720059,0.42568675,0.015492749,0.21599624,0.001067991,0.13360439,0.004573118,0.23348792,0.005418571
3.75317E+17,2.0275E+18,0.5590315,2228.721561,3.161344544,4.99E-06,18.653387,0.005304317,0.20985135,0.004843717,0.07416725,0.004210522,0.37546334,0.020055419,0.7039127,0.001538363,0.07078506,0.002332066,0.44438943,0.016988082,null,null,null,null,TWOGAUSSIANS,8,2.4261298,0.7039127,0.001538363,0.39639634,0.01182332,0.44254592,0.017186267,0.20985135,0.004843717,0.4,0.0013861,0.37361982,0.020227963
3.75317E+17,2.0275E+18,0.4117898,2224.709325,1.048693313,2.51E-05,19.166874,0.015951207,0.07121356,0.002899458,0.009600426,0.004318831,0.18100753,0.24514572,0.6617542,0.014821143,0.057888046,0.04141734,0.21745162,0.17072968,null,null,null,null,TWOGAUSSIANS,8,14.213841,0.6617542,0.014821143,0.32417306,0.16864327,0.21745162,0.1707297,0.07121356,0.002899458,0.053762387,0.02418545,0.18100753,0.24514571
3.75317E+17,2.0275E+18,0.48580688,2223.612311,1.542941167,2.31E-05,18.703344,0.009100421,0.28544304,0.014977588,0.084917486,0.019748732,0.12215769,0.010234665,0.7782165,0.006977392,0.07701316,0.010114713,0.16194533,0.011345272,null,null,null,null,TWOGAUSSIANS,8,3.4130492,0.7782165,0.006977392,0.4,0.008922599,0.15988377,0.010419941,0.28544304,0.014977588,0.4,0,0.120096125,0.008758658
3.75317E+17,2.0275E+18,0.5340894,2230.832938,0.221843281,1.36E-05,17.396595,0.001783161,0.27683374,8.55E-04,0.019023301,0.001619209,0.22620884,0.022345657,0.729329,0.014815537,0.0309732,0.018639205,0.12970422,0.17442556,null,null,null,null,TWOGAUSSIANS,8,3.02204,0.27683374,8.55E-04,0.10653049,0.009067567,0.22620884,0.022345657,0.729329,0.014815537,0.17344992,0.10437955,0.12970422,0.17442556
3.75317E+17,2.0275E+18,0.65280366,2238.102163,1.647881907,2.28E-06,17.303162,0.009700796,0.18565886,8.24E-04,0.05449891,0.003775652,0.24840155,0.020327233,0.6854362,0.00154898,0.06521525,0.003807888,0.21932758,0.021127015,0.12541716,0.012310919,0.18565886,8.24E-04,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,4.597422,0.18565886,8.24E-04,0.3051939,0.02114365,0.4990911,0.008176177,0.6854962,0.001162896,0.3652054,0.02132417,0.47001675,0.011258935
3.75317E+17,2.0275E+18,0.53219086,2240.199719,1.002432696,4.73E-06,19.126081,0.005655996,0.2080504,0.002757079,0.055384062,0.002553416,0.36366558,0.013049834,0.71005124,0.001130246,0.05197387,0.002435909,0.43107763,0.025688063,null,null,null,null,TWOGAUSSIANS,8,2.3950772,0.71005124,0.001130246,0.29105368,0.01364109,0.4310635,0.025694298,0.2080504,0.002757079,0.31015074,0.014299126,0.36365148,0.01304984
3.75317E+17,2.0275E+18,0.55907226,2241.455723,3.272663465,6.57E-06,18.732588,0.01276015,0.2563408,0.003349187,0.06280029,0.006222711,0.3401154,0.03837614,0.74715537,0.006854627,0.047165412,0.008697446,0.2060401,0.033023223,0.12753594,0.020193495,0.2563408,0.003349187,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,4.943118,0.2563408,0.003349187,0.35168162,0.034847185,0.59506553,0.024993155,0.7487954,0.005804409,0.2641263,0.048705693,0.46029282,0.016911123
3.75317E+17,2.02751E+18,0.5845999,2220.162961,0.938832291,5.77E-06,13.637851,0.003377814,0.17080246,0.001394962,0.08885272,0.002909156,0.17577212,0.004269862,0.67192566,0.002569329,0.082736105,0.003869198,0.12930842,0.003357231,null,null,null,null,TWOGAUSSIANS,8,30.092096,0.17080246,0.001394962,0.4,0,0.17151688,0.004266664,0.67192566,0.002569329,0.4,0,0.12505321,0.002428854
3.75317E+17,2.02751E+18,0.4724202,2226.241465,0.700176015,1.92E-05,19.457876,0.005027877,0.1622346,0.008214216,0.018604586,0.004402916,0.377718,0.043042134,0.9017054,0.00897395,0.02104248,0.00624769,0.05693158,0.013071235,null,null,null,null,TWOGAUSSIANS,8,3.012749,0.1622346,0.008214216,0.10418568,0.024656331,0.377718,0.043042134,0.9017054,0.00897395,0.11783788,0.034987066,0.05693158,0.013071235
3.75317E+17,2.02751E+18,0.5371742,2213.61416,0.383626552,8.47E-06,17.407057,0.002872149,0.20515646,0.003293745,0.04995686,0.003550395,0.09183567,0.006389325,0.73006344,0.001733052,0.034510262,0.001750324,0.272835,0.011694799,null,null,null,null,TWOGAUSSIANS,8,7.102959,0.73006344,0.001733052,0.19325747,0.009801812,0.272835,0.011694799,0.20515646,0.003293745,0.27975842,0.01988221,0.09183567,0.006389325
3.75317E+17,2.02751E+18,0.50428087,2237.859522,1.60291645,1.24E-05,19.757343,0.008916101,0.21015793,0.003770243,0.08164245,0.004739746,0.25227103,0.01364833,0.704172,0.003419554,0.0753099,0.007088768,0.54301995,0.03868349,null,null,null,null,TWOGAUSSIANS,8,1.3514141,0.704172,0.003419554,0.4,0,0.53902596,0.040708914,0.21015793,0.003770243,0.4,0,0.24827702,0.012894223
3.75317E+17,2.02751E+18,0.47433594,2257.080619,0.058770866,3.09E-05,13.743182,0.002091498,0.4032195,0.001408343,0.006062564,6.60E-04,0.14600502,0.013282385,0.89174145,0.002426411,0.004478843,0.002168381,0.15994129,0.09709644,null,null,null,null,TWOGAUSSIANS,8,129.058,0.89174145,0.002426411,0.025081517,0.012142932,0.15994129,0.09709644,0.4032195,0.001408343,0.03395036,0.003698423,0.14600502,0.013282385
3.75317E+17,2.02751E+18,0.4526138,2230.565511,0.558918972,9.34E-06,11.668521,0.003243878,0.22605239,0.005397291,0.021615738,0.005172564,0.05142798,0.016818192,0.6601507,0.004306438,0.019101257,0.003538899,0.13006847,0.04998147,0.004136003,0.005166159,0.6601507,0.004306438,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,319.41357,0.6601507,0.004306438,0.10696703,0.019817833,0.13834046,0.050506547,0.22570239,0.005394835,0.12104814,0.028966358,0.05836754,0.016023142
3.75317E+17,2.02752E+18,0.5355811,2240.377472,3.869839122,6.26E-06,16.619255,0.14201793,0.31564796,0.003500642,0.12856966,0.031431578,0.32319507,0.1317086,0.7987379,0.003910079,0.1339046,0.03010532,0.31912652,0.13589235,null,null,null,null,TWOGAUSSIANS,8,12.150075,0.31603798,0.003082445,0.4,0,0.23152567,0.0087889,0.7987379,0.003910079,0.4,0,0.22717188,0.007284159
3.75317E+17,2.02752E+18,0.56886077,2251.925513,2.008548718,8.56E-06,15.821531,0.002821847,0.25741324,0.002416221,0.028226934,0.009934475,0.028748587,0.006563823,0.7563985,0.007748897,0.060224447,0.009180828,0.0506575,0.007852797,0.05915858,0.003711941,0.25741324,0.002416221,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,11.9994755,0.7568085,0.004507213,0.3372569,0.05141264,0.16896221,0.005654142,0.25741324,0.002416221,0.15807083,0.055633057,0.14705618,0.003968129
3.75317E+17,2.02752E+18,0.640197,2232.855351,1.670406413,3.96E-06,15.661852,0.003938786,0.231129,0.001795256,0.04262345,0.00340917,0.07378804,0.010622625,0.73113924,5.10E-04,0.047735132,0.001331222,0.2948525,0.008501325,0.03834038,0.004847968,0.231129,0.001795256,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,10.82013,0.73113924,4.89E-04,0.26731673,0.007454844,0.37153283,0.004526481,0.231129,0.001795256,0.23869133,0.019091351,0.1504684,0.005099432
3.75317E+17,2.02752E+18,0.61838853,2235.346892,0.482028648,1.09E-06,17.125484,0.001034305,0.267712,0.002126603,0.021565948,0.001154738,0.3227086,0.015310825,0.767682,8.72E-04,0.020760622,0.00103402,0.5195501,0.015012967,null,null,null,null,TWOGAUSSIANS,8,3.6929111,0.767682,8.72E-04,0.11625948,0.005790514,0.5195501,0.015012967,0.267712,0.002126603,0.12076931,0.006466532,0.3227086,0.015310825
3.75317E+17,2.02752E+18,0.50995606,2267.576243,0.825098184,1.15E-05,19.514412,0.003975929,0.33576038,0.003984359,0.039749764,0.003058326,0.43209696,0.033293687,0.8210221,0.014103424,0.021478603,0.01564261,0.03090115,0.055725574,null,null,null,null,TWOGAUSSIANS,8,2.068028,0.33576038,0.003984359,0.22259867,0.017126624,0.43209696,0.033293687,0.8210221,0.014103424,0.12028017,0.087598614,0.03090115,0.055725574
3.75317E+17,2.02752E+18,0.47929442,2246.096386,0.474100917,1.75E-05,15.925438,0.020056302,0.29966128,0.006418705,0.060224403,0.007608412,0.23767452,0.03576928,0.8424888,0.006010674,0.06585639,0.008258455,0.256162,0.039573237,0.014119305,0.01947833,0.8424888,0.006010674,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE2,9,148.53752,0.8424888,0.006010674,0.36879578,0.04624735,0.28422958,0.021912154,0.30101126,0.005480064,0.33725664,0.042607106,0.26380754,0.01906502
3.75317E+17,2.02752E+18,0.4601963,2235.449348,0.538731855,1.93E-05,15.510727,5.29E-04,0.33650595,0.00344127,0.022688126,0.003572273,0.042313356,0.003396367,0.85999346,0.010394929,0.041266274,0.007528665,0.0092592,0.001634811,null,null,null,null,TWOGAUSSIANS,8,5.348297,0.33650595,0.00344127,0.1270535,0.020004729,0.042313356,0.003396367,0.85999346,0.010394929,0.23109114,0.042160522,0.0092592,0.001634811
3.75317E+17,2.02752E+18,0.5599877,2245.10137,0.098970469,3.75E-05,18.590755,0.001772196,0.35207292,0.003504711,0.009133629,0.002454188,0.23710757,0.039733015,0.853242,0.001814334,0.011846751,0.003287521,0.50737965,0.18033507,null,null,null,null,TWOGAUSSIANS,8,1.352848,0.853242,0.001814334,0.0663418,0.018410118,0.50737965,0.18033507,0.35207292,0.003504711,0.051148318,0.01374345,0.23710757,0.039733015
3.75317E+17,2.02753E+18,0.54521745,2217.375219,1.443714526,9.27E-06,18.882526,0.004170222,0.08781387,0.001103675,0.022129515,0.001252496,0.58979017,0.031014878,0.6032538,0.023401758,0.03039816,0.011544849,0.56945455,0.3534673,null,null,null,null,TWOGAUSSIANS,8,3.4687226,0.08781387,0.001103675,0.12392528,0.007013976,0.58979017,0.031014878,0.6032538,0.023401758,0.1702297,0.064651154,0.56945455,0.3534673
3.75317E+17,2.02753E+18,0.47185752,2227.846175,2.76731048,1.13E-05,19.192858,0.028514287,0.22287633,0.003692474,0.09559953,0.011963331,0.21253131,0.026769917,0.728509,0.007091616,0.11460125,0.018958265,0.19818401,0.026699165,null,null,null,null,TWOGAUSSIANS,8,2.0629845,0.22286633,0.003698128,0.4,0,0.19002181,0.010510901,0.728509,0.007091616,0.4,0,0.17564523,0.014804395
3.75317E+17,2.02753E+18,0.49994144,2224.814922,1.556769161,7.56E-06,18.81777,0.008931399,0.21761775,0.00184174,0.023901766,0.003808242,0.35780862,0.045563653,0.71836454,0.002568063,0.025253143,0.002352495,0.29308304,0.025205126,0.029462207,0.01614095,0.21761775,0.00184174,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,9.597871,0.21761775,0.00184174,0.13384989,0.021326156,0.41673297,0.048352942,0.71836454,0.002562426,0.14141761,0.01317397,0.3520061,0.02220786
3.75317E+17,2.02753E+18,0.49464262,2245.88937,1.557220546,1.59E-05,18.62697,0.00509124,0.21370997,0.015244026,0.07445668,0.017223844,0.04841144,0.008519248,0.70938253,0.002642014,0.04965009,0.003135976,0.2482106,0.015500357,null,null,null,null,TWOGAUSSIANS,8,2.8769426,0.70938253,0.002642014,0.2780405,0.017561462,0.2481647,0.015500515,0.21370997,0.015244026,0.4,0.039130345,0.048365537,0.008521293
3.75317E+17,2.02754E+18,0.5358422,2232.558612,2.123856934,1.37E-05,18.000597,0.011682114,0.23212165,0.007924466,0.09293551,0.010169669,0.13278364,0.013006472,0.71560407,0.003137268,0.10801424,0.007023505,0.27113587,0.01069316,null,null,null,null,TWOGAUSSIANS,8,3.9291003,0.71560407,0.003137268,0.4,0,0.25694996,0.00651436,0.23214166,0.007938927,0.4,0,0.11861256,0.007230131
3.75317E+17,2.02754E+18,0.5134865,2207.542084,4.288201039,2.44E-05,18.399422,0.007559617,0.2632303,0.00382022,0.038000233,0.028153352,0.08894573,733.5498,0.74345917,0.00658985,0.04647956,0.006475832,0.1702005,0.01760487,0.08305498,0.011579442,0.2632303,0.00382022,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,6.605303,0.74626917,0.005538021,0.26028553,0.03626466,0.33411998,0.010188204,0.2632303,0.00382022,0.2128013,0.15765877,0.25505537,733.5506
3.75317E+17,2.02754E+18,0.45714456,2242.948353,1.285979669,1.81E-05,19.733932,0.015302968,0.07436023,0.03325249,0.062361673,0.022668691,0.054258913,0.031306937,0.46528876,0.005410397,0.081353754,0.006688225,0.50435555,0.03389633,null,null,null,null,TWOGAUSSIANS,8,7.9100866,0.46528876,0.005410397,0.4,0,0.50430906,0.033916578,0.07438023,0.03330398,0.34922534,0.106616005,0.05421731,0.03135697
3.75317E+17,2.02754E+18,0.5555991,2230.262103,3.338682974,9.10E-06,19.648117,0.004296782,0.24213834,0.001843021,0.06807102,0.002219818,0.38688278,0.009493141,0.7424691,0.003613011,0.066388346,0.003830723,0.46951768,0.01151538,null,null,null,null,TWOGAUSSIANS,8,1.2255075,0.7424691,0.003613011,0.37177473,0.021452049,0.46867973,0.011524132,0.24213834,0.001843021,0.38119772,0.01243098,0.3860448,0.009520784
3.75317E+17,2.02754E+18,0.54803014,2252.299412,2.34658547,1.04E-05,19.344006,0.011501669,0.24600025,0.003413568,0.09217644,0.004977708,0.41745248,0.015477366,0.74823654,0.003281903,0.086693555,0.004531903,0.44264996,0.017458929,null,null,null,null,TWOGAUSSIANS,8,1.6939101,0.74823654,0.003281903,0.4,0,0.42598966,0.017086921,0.24600025,0.003413568,0.4,0,0.40079188,0.014875053
3.75317E+17,2.02754E+18,0.45417848,2237.251079,0.191406303,2.52E-05,12.867965,0.001570815,0.11346893,0.004380033,0.04197275,0.003872036,0.031248491,0.002610248,0.63286316,0.010036823,0.050564654,0.005400151,0.037868284,0.007662716,null,null,null,null,TWOGAUSSIANS,8,72.92853,0.63286316,0.010036823,0.28316206,0.030240843,0.037868273,0.007662722,0.11346893,0.004380033,0.23504739,0.021683399,0.03124848,0.002610249
3.75317E+17,2.02754E+18,0.60774446,2232.088736,0.504616142,5.21E-06,18.375332,0.002020344,0.23157997,0.001159802,0.017314918,0.00145403,0.6485398,0.056396343,0.73372835,0.008036654,0.016603066,0.005047614,0.6994683,0.120082736,null,null,null,null,TWOGAUSSIANS,8,3.3063,0.73372835,0.008036654,0.09297717,0.028266639,0.6994683,0.120082736,0.23157997,0.001159802,0.09696355,0.008142565,0.6485398,0.056396343
3.75317E+17,2.02754E+18,0.56028485,2273.681877,2.555285097,8.37E-06,19.04427,0.015280023,0.2683939,0.002906166,0.0427672,0.007213004,0.18286842,0.037227105,0.7663387,0.007032489,0.03765234,0.009335023,0.19563808,0.03659133,0.14837956,0.019032251,0.2683939,0.002906166,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,4.598816,0.7666387,0.005728382,0.2108531,0.05227613,0.49235472,0.027224079,0.2683939,0.002906166,0.23949632,0.040392824,0.47962737,0.02251994
3.75317E+17,2.02754E+18,0.5454553,2263.982033,2.670854834,8.26E-06,19.179956,0.010710917,0.2656727,0.002455595,0.085483454,0.004154084,0.3786898,0.014729399,0.7644519,0.002191813,0.08160434,0.003114679,0.41336012,0.011617769,null,null,null,null,TWOGAUSSIANS,8,2.1008935,0.7644519,0.002191813,0.4,0,0.4045762,0.009656928,0.2656727,0.002455595,0.4,0,0.36990586,0.014350674
3.75317E+17,2.02754E+18,0.5369114,2240.53079,3.202892303,1.49E-05,18.462393,0.010310493,0.27813312,0.003093214,0.083898716,0.004269775,0.35708526,0.014029209,0.779181,0.003938177,0.07382757,0.007485774,0.2652562,0.012889888,null,null,null,null,TWOGAUSSIANS,8,6.836841,0.27813312,0.003093214,0.4,0,0.35309446,0.012984004,0.779181,0.003938177,0.4,0.006630269,0.26126543,0.013045268
3.75317E+17,2.02754E+18,0.4981463,2238.348929,1.818426216,1.14E-05,19.704247,0.012491523,0.27674317,0.012724957,0.065775335,0.021520667,0.21898898,0.047307316,0.7641338,0.00241793,0.07274682,0.004766269,0.40419427,0.01320986,null,null,null,null,TWOGAUSSIANS,8,1.9884046,0.7641338,0.00241793,0.4,0,0.40355447,0.012661073,0.27674317,0.012724957,0.3683419,0.08662275,0.21834919,0.048604302
3.75317E+17,2.02754E+18,0.49157754,2235.083522,2.303036304,2.87E-05,19.636395,0.016822597,0.29873213,0.008494415,0.08409495,0.013054233,0.25741735,0.033129763,0.7985383,0.00660125,0.08414605,0.010023456,0.29189056,0.024995219,null,null,null,null,TWOGAUSSIANS,8,2.0793016,0.7985383,0.00660125,0.4,0,0.28529152,0.025387067,0.29873213,0.008494415,0.4,0,0.25081834,0.03429771
3.75317E+17,2.02754E+18,0.5633886,2242.122933,0.313873099,3.67E-06,17.668497,0.001686932,0.4732943,0.002553836,0.018028518,0.001793445,0.23524605,0.006011695,0.80682266,0.04483452,0.06798881,0.03310348,0.009372429,0.007208976,null,null,null,null,TWOGAUSSIANS,8,2.232818,0.4732943,0.002553836,0.1009597,0.010043292,0.23524609,0.006011176,0.80682266,0.04483452,0.38073733,0.11336051,0.009372429,0.00720898
3.75317E+17,2.02754E+18,0.6324073,2238.490179,0.431796025,2.08E-05,15.900933,0.001962015,0.2666743,0.001552912,0.020864585,0.001276385,0.31559837,0.012770574,0.7651239,0.01254476,0.021614837,0.006877823,0.3001537,0.07936942,0.008676721,0.002732107,0.2666743,0.001552912,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,7.732325,0.2666743,0.001552912,0.116841674,0.007147756,0.33295178,0.011570378,0.7651239,0.012524133,0.121043086,0.038515806,0.31750548,0.07867991
3.75317E+17,2.02754E+18,0.48646355,2237.817502,0.153865362,8.31E-05,15.981444,6.95E-04,0.22678736,0.005594883,0.007170699,0.003510357,0.14201534,0.6569589,0.757736,0.005409885,0.037567392,0.013075654,0.012700424,0.002797185,null,null,null,null,TWOGAUSSIANS,8,3.9159358,0.22678736,0.005594883,0.040155914,0.019657997,0.14201534,0.6569589,0.757736,0.005409885,0.2103774,0.073223665,0.012700424,0.002797185
3.75317E+17,2.02754E+18,0.56041735,2235.093823,0.537638631,2.95E-05,18.390646,0.002856243,0.28453538,0.03127985,0.029682321,0.016975213,0.2760864,1.141888,0.77214384,0.002974925,0.023597535,0.001374904,0.45735434,0.03011555,null,null,null,null,TWOGAUSSIANS,8,4.956176,0.77214384,0.002974925,0.1321462,0.007699462,0.45735434,0.03011555,0.28453538,0.03127985,0.166221,0.09506119,0.2760864,1.141888
3.75317E+17,2.02754E+18,0.45215625,2265.197443,0.240780387,3.16E-05,19.537064,0.099564634,0.14022534,0.017571742,0.037762295,0.046114266,0.8044974,0.6692441,0.53380686,0.390097,0.027329065,0.17764862,0.09691689,0.0907563,0.02538708,0.11242787,0.14022534,0.017571742,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,7.5188007,0.14022534,0.017735153,0.21146886,0.18866181,0.8552714,0.59665304,0.5361869,0.38874143,0.15304276,0.67014843,0.12854715,0.039111216
3.75317E+17,2.02754E+18,0.5387109,2213.993684,1.661026302,8.46E-06,19.39976,0.01073416,0.28257385,0.008944824,0.077317074,0.011282228,0.25550938,0.014060195,0.7737706,0.002483388,0.06731774,0.00313246,0.58409005,0.020429987,null,null,null,null,TWOGAUSSIANS,8,2.0603032,0.7737706,0.002483388,0.37697935,0.017541774,0.5825663,0.020402225,0.28257385,0.008944824,0.4,0,0.25398564,0.013939559
3.75317E+17,2.02755E+18,0.5732735,2210.555754,0.370747911,2.67E-05,19.375921,0.007183451,0.1389491,0.10773185,0.01500111,0.04624744,2.009175,3.2005684,0.68405956,0.008132605,0.03460701,0.008600934,0.13771611,0.040977024,null,null,null,null,TWOGAUSSIANS,8,2.805522,0.1389491,0.10773185,0.08400621,0.25898567,2.009175,3.2005684,0.68405956,0.008132605,0.19379926,0.04816523,0.13771611,0.04097702
3.75317E+17,2.02755E+18,0.49830332,2209.733907,1.775982333,3.22E-05,19.791687,0.015343171,0.2173441,0.013455914,0.08229476,0.024322294,0.18590267,0.035162933,0.70327264,0.004097427,0.073163494,0.004747031,0.38193938,0.022923926,null,null,null,null,TWOGAUSSIANS,8,2.6741738,0.70327264,0.004097427,0.4,0,0.37975952,0.021079838,0.2173441,0.013455914,0.4,0,0.18372282,0.039865837
3.75317E+17,2.02755E+18,0.52182585,2209.641818,3.652809346,1.19E-05,19.10679,0.021389028,0.28032723,0.003531345,0.085958526,0.008826995,0.33044463,0.016221972,0.7972818,0.006192622,0.07922209,0.010825872,0.28395745,0.021475324,null,null,null,null,TWOGAUSSIANS,8,4.208445,0.28032723,0.003531345,0.4,0,0.32586008,0.014563555,0.7972818,0.006192622,0.4,0,0.27937296,0.02009907
3.75317E+17,2.02755E+18,0.50074065,2181.071327,1.092127937,2.24E-05,19.7658,0.003501727,0.39054814,5.98E-04,0.007783761,6.45E-04,0.06595315,0.004522231,0.6852528,0.005363471,0.053573873,0.003022561,0.4146863,0.033236478,null,null,null,null,TWOGAUSSIANS,8,0.9752807,0.6852528,0.005363471,0.3000137,0.016926343,0.4146863,0.033236478,0.39054814,5.98E-04,0.043589063,0.003611452,0.06595326,0.004522295
3.75317E+17,2.02755E+18,0.49306333,2188.864851,0.22471201,1.73E-05,17.762714,0.00357247,0.29551515,0.003570451,0.03743344,0.002440075,0.37231025,0.031182714,0.75053406,0.008032448,0.032345485,0.006274061,0.050979342,0.005276174,null,null,null,null,TWOGAUSSIANS,8,10.386967,0.29551515,0.003570451,0.20962727,0.013664422,0.37231025,0.031182714,0.75053406,0.008032448,0.18113472,0.03513474,0.050979342,0.005276174
3.75317E+17,2.02755E+18,0.5024561,2211.130799,0.456025189,3.42E-05,17.228899,0.002405619,0.14762144,0.006849853,0.047279574,0.00542093,0.07694395,0.006367763,0.6328231,0.00835489,0.040074613,0.005338158,0.14411439,0.025386829,null,null,null,null,TWOGAUSSIANS,8,5.135517,0.6328231,0.00835489,0.22441782,0.029893685,0.14411439,0.025386833,0.14762144,0.006849853,0.26476562,0.03035721,0.07694394,0.006367763
3.75317E+17,2.02755E+18,0.6642388,2203.818355,0.272243123,8.35E-06,15.86766,0.002232851,0.27428374,0.001023682,0.02053909,0.001219782,1.6744596,0.08169409,0.77595496,0.005914332,0.021735473,0.003852414,0.19272026,0.05573376,0.037663013,0.002824204,0.27428374,0.001023682,TWOGAUSSIANS_WITH_ELLIPSOIDAL_ON_ECLIPSE1,9,21.520231,0.27428374,0.001023682,0.115018904,0.00683078,1.7497854,0.08402974,0.77595496,0.00586739,0.12171865,0.021573517,0.26803783,0.055899765
