parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error
-33.52243678,1.528754579,14.96292215,2.046180332,6.854417698,2.027845655,-2.954882292,9.850103891
-26.88930442,0.958538989,30.31739557,1.372530554,-15.24630192,1.52664249,-14.39527941,8.403730577
-22.43665587,1.089107712,-7.824528011,2.256419887,0.316095872,1.936681952,-27.49896568,4.334793179
-19.10130254,1.250343228,25.35664785,2.021028029,9.674304868,1.505402644,-51.22200155,1.644398959
-18.60005109,1.28542128,-2.010683979,1.806902229,7.990477989,1.956600684,-8.001140856,0.832284636
-17.56509437,0.744410302,-1.133402139,1.03782667,11.91477059,1.0562971,4.257698264,5.959257373
-17.4208708,0.73117168,-7.828369243,1.446442059,-18.69522438,1.184699803,-43.99064694,2.4558486
-15.76707964,0.968126008,10.00472332,1.131690664,9.315255792,0.960802153,0.1634026,1.58122683
-15.69593276,1.414966081,5.003436572,2.141788946,5.204054141,2.334679916,-30.41003164,3.286835001
-15.43078367,1.15211998,-6.286217571,1.743074789,13.78460793,1.881440442,-46.12429288,2.228753483
-15.11725676,1.149585646,12.99952275,1.840119911,-0.028324822,1.682589729,-30.76039058,7.146939828
-14.33678813,0.921996796,-15.13701409,1.616364123,47.47464247,1.577609917,-63.80699885,6.489449522
-14.12487376,1.198590569,-18.86118274,2.085172818,-10.96975112,2.049315613,-17.09027148,2.154789326
-13.89859536,1.096235024,8.779638573,1.81975631,-8.842671515,1.768753391,-17.25428909,2.334055405
-13.8634552,1.170889907,14.36062298,1.804161376,-1.212722002,1.231388711,-7.270768751,3.407517929
-13.45250612,0.886448738,-28.35570551,1.573271096,-11.00292554,1.396710451,-5.852274125,3.896977038
-13.29255868,1.151443112,-3.537545228,1.902380007,-10.46382996,1.742415021,5.075869415,0.674868011
-13.08036953,0.387253495,-26.56371562,0.692623384,-14.83035952,0.708587637,22.97508063,3.219026279
-12.63035566,1.14533051,-3.63083835,1.997400065,-11.85685621,1.976148856,10.55531923,6.063475776
-12.58281057,1.172174084,10.23935114,1.820644595,-23.00785194,1.408843072,-2.072781959,0.766669199
-11.95675738,0.603994882,9.517552035,0.880690038,-2.836475208,1.022406495,-11.14198738,7.334838561
-11.86285356,0.945693928,4.341421364,1.871557681,6.900509974,1.55226047,-54.91762576,2.040104747
-11.75732125,1.335375731,4.014444854,2.031340229,-29.58965683,1.844801024,-9.560346474,2.080752824
-11.71173655,1.398838925,10.3034197,2.09257232,-18.42314916,2.298156569,-19.4788702,1.10610375
-11.59988228,0.719068708,-6.639814998,0.954744836,2.601189701,0.966387,13.54084489,0.975518822
-11.57137892,1.305269295,8.106996169,1.958050179,-33.90387736,2.138964851,-23.53524583,2.102505366
-11.40594723,0.73568917,19.3539772,1.11042859,2.214083585,1.195977618,-31.66453379,2.193449472
-11.38964344,1.295135808,2.49073908,1.98625192,-0.704677247,2.035403538,7.084777019,2.579990603
-11.25364933,1.085230908,12.43253816,1.186811889,-39.58957996,1.384407785,-43.91855786,2.679685128
-11.21899794,0.596357089,3.368711306,0.789487201,-3.961448785,0.818079512,43.80561008,7.121452426
-11.00531928,0.897017268,6.474154014,1.342093631,-0.897713781,1.343729913,25.12903013,8.956744192
-10.99165012,1.209505969,1.56047412,1.862578396,-9.796655225,1.925459911,-1.627876735,3.46519939
-10.93903061,0.467910567,-0.790412468,0.639259806,-1.421943728,0.726149007,-58.56857821,0.842482087
-10.79562658,1.228389815,-13.8016382,1.568023451,12.42511504,1.515407853,16.19983168,2.294686615
-10.78505231,0.921560154,7.784134157,0.994919645,18.56292183,1.155958417,-29.81609462,2.766867998
-10.69359465,0.589387329,20.83053233,1.105295986,-18.98693774,0.99775152,1.516624504,3.040457327
-10.56935504,0.521931674,11.35929869,0.794742182,0.118737022,0.732299536,-5.046749696,2.615403476
-10.25385846,0.849131728,-8.09088359,1.408102234,-3.244033254,1.578125849,0.480095992,0.412573528
-10.10352078,0.845954931,-5.523204409,1.415342605,-8.420438943,1.379374838,22.11852276,13.66523861
-10.0407863,0.544702311,5.54393553,0.67248278,6.081744823,0.621509796,-12.7393538,1.761370701
-10.01459601,0.734149414,15.68087787,1.79391232,-11.31019094,1.974174833,16.72400655,0.830103457
-9.994776467,0.630206548,-2.841333455,0.855926387,-4.218169833,0.784408501,29.05370948,2.911780096
-9.91325272,1.07248348,20.74490706,0.759002117,-56.79625159,1.349793803,6.278687864,3.91480909
-9.791833956,0.537157562,-1.429763318,0.623649086,-4.312453796,0.807397737,2.407351469,1.251763573
-9.75236985,1.134365227,-1.972982382,1.549070813,0.959251093,1.410262031,-72.62340592,7.760856159
-9.676647388,1.295439554,1.16103286,2.090535135,-10.07193045,2.021145555,-17.76718948,6.44890963
-9.610212489,1.533066658,-11.851916,2.263026028,-9.52276756,2.241419602,-2.734440363,3.880541381
-9.570544576,1.029608119,3.080769885,1.740015439,-3.419547064,1.879890556,-16.21327715,3.881724056
-9.554397263,0.390958569,-5.644675012,0.485358448,-7.724255585,0.547482131,7.985010941,10.06384898
-9.402639563,1.123637478,-12.00311167,1.888566992,10.57287941,1.95367683,-41.37080067,2.852126317
-9.370169049,1.336376793,-5.793097606,1.776676319,-33.06956074,1.734979445,-39.60976011,2.67876228
-9.309466405,0.316007828,17.30574948,0.457799958,8.441723577,0.445486165,-17.13613519,3.246720077
-9.262943593,0.785868584,-15.76933875,2.020492338,27.54334489,2.032915449,-34.94648132,3.019753134
-9.141856581,1.295468502,-2.966770486,1.590986976,-19.81232152,1.718733768,10.16315705,2.990818783
-9.070613972,1.121331706,12.54191542,1.794718829,14.12481882,1.776654365,-5.894525797,10.20939662
-9.003697787,1.189651984,14.09108675,1.787977992,-1.451451088,1.777255981,-59.43732038,3.354329821
-8.983255699,0.493901183,21.32762823,0.573173396,-49.24904236,0.58329858,-18.37622297,1.28964575
-8.786339328,0.874221195,-1.838265926,1.34046226,-6.115001799,1.404582635,6.956980618,0.477705629
-8.768422074,0.972980113,0.146147483,1.50588617,-23.86630265,1.65333628,20.9180634,1.288733425
-8.745516725,1.085807549,-12.83839555,2.275843932,-12.0638735,2.256011694,-0.186880569,18.81543443
-8.735011535,0.490074978,-4.032551987,0.57093609,-7.160965076,0.794144264,3.388521627,9.254075854
-8.696264692,0.878882506,-8.05729373,0.955538411,-4.038077691,1.191371167,-27.98826304,2.563206633
-8.674417403,0.578121934,12.68989211,0.734056514,5.441583505,0.59235812,-210.2775751,2.605741356
-8.656400805,1.057597394,-7.083399303,2.255367003,8.518630639,1.997474076,-2.310272022,7.440527683
-8.64322642,0.470853214,0.694978362,0.583597996,3.997650008,0.512331576,-39.5585253,0.733802155
-8.602396633,0.567250031,3.400351849,0.658844328,0.549804686,0.831387609,-10.64032896,3.182225142
-8.555930408,1.403307391,-28.60032836,2.3701297,8.619912568,2.221674358,5.360634885,1.167750108
-8.505184968,1.011460083,-11.58026763,1.606462748,-7.947933381,1.590150595,-28.57972551,1.082198953
-8.35356774,0.559210992,2.585312777,0.792606369,-10.03655846,0.729810723,18.30642344,2.930151747
-8.330834103,0.619200712,0.582249528,0.942596511,-4.773597467,0.986553179,15.75496329,1.50748303
-8.293961449,0.756569329,29.26874481,1.254655498,-9.810083773,1.285600551,31.95688279,2.014907429
-8.210094353,0.87246647,2.550889824,1.160380806,16.65081127,1.265437867,-45.3147997,6.414977845
-8.136147159,0.617136165,-9.604688111,0.882581354,6.09557635,0.980103568,-85.66275899,18.38811074
-8.056302214,1.018798278,26.82060033,1.493731686,29.30262955,1.442669283,-78.1735356,1.568529263
-8.033542569,0.725796779,7.354695429,0.86302343,11.12319602,0.964548101,-48.82020022,2.86662648
-8.018913921,0.526898511,15.40571155,0.598654552,-17.61147261,0.673246555,-56.82580891,0.706866249
-7.889167993,0.937332325,-4.412171441,1.560854003,3.128917815,1.378923918,-30.20510094,13.65298501
-7.868693537,0.936448656,5.513156339,1.672612076,-31.06811513,1.424699117,8.823715083,0.589672717
-7.863194,0.871808229,-4.353282704,1.505480093,-1.662964977,1.597586672,10.55959878,13.85936455
-7.862648187,1.235688089,44.33748915,1.83322151,24.91435187,1.882973442,-4.213946602,1.253349764
-7.843018049,0.911962115,-3.936054487,1.355585292,-8.649103031,1.316756857,-12.3081451,2.05759504
-7.828317236,0.796190182,14.6897126,1.913946643,5.235305709,1.687889286,24.35365078,2.52453892
-7.812767216,0.49576902,2.88167846,0.550162514,0.135952283,0.751175964,-51.47702334,1.81377057
-7.800523715,0.656542902,-5.677910417,0.638243718,-18.60256119,0.826810924,-28.68604409,0.364307054
-7.799611018,0.923306899,5.714510624,1.505152562,-2.660928944,1.684623599,-18.38470287,0.873966468
-7.797711992,1.461000529,9.382321119,2.090740339,-14.26623855,2.147640552,-54.19209894,4.756950691
-7.782191781,0.731154452,-4.409993227,1.062083252,-6.736554173,1.035243955,16.40194391,0.259897433
-7.731445708,1.123669302,-12.56060974,1.91141767,-21.23679594,1.758396417,-10.48586769,1.490484671
-7.659733436,0.730509497,-1.889168164,0.969526744,3.337007267,0.861126664,19.3232874,1.133172058
-7.59918095,0.775412229,5.936727842,0.625212421,-23.61793034,1.177067064,-62.1260989,12.77984615
-7.597851308,0.677297588,8.024289434,1.038050498,-17.63327989,0.962805795,-28.65622309,5.435284844
-7.576079388,1.14941666,31.40810578,1.73572112,3.070651796,1.577262574,-11.33509584,2.676798169
-7.566650227,0.611011082,2.418641129,0.913286963,7.238282005,1.002172802,1.889010864,0.296248197
-7.533076318,0.720139128,-3.58238672,0.990471731,-5.949902685,1.082035743,23.52972357,6.103269206
-7.499971114,0.709097621,2.140244181,1.073378916,11.36748473,1.086213536,-18.93970607,11.25300566
-7.487118706,0.61124831,-0.831004029,0.829781201,-13.66100612,0.788634492,13.16746072,1.843311233
-7.466105478,0.771251533,-2.897777907,1.120348514,-4.354562531,1.14662124,-36.01297648,2.544552321
-7.436548008,0.598211528,-12.53055428,1.025670916,-3.878846427,1.227488712,-27.65952372,0.555673232
-7.392877356,1.192016463,2.600584919,1.860947404,-23.53282386,1.82977907,-37.90021073,3.705309702
-7.388671003,0.854974836,-10.10638334,1.23851504,3.493727742,1.35563136,-42.31435095,0.883677162
-7.360250752,0.636804954,20.3960325,1.979451144,0.986666695,1.737114806,0.606701216,7.439711643
-7.229014459,1.082137027,37.40421729,2.130725786,-18.18147614,1.919183392,30.76543712,2.991250361
-7.197544046,0.918232524,5.505977988,1.52245532,19.53369237,1.74242361,-25.07504467,3.719553436
-7.163587205,0.385478584,0.699484702,0.488276811,-13.23870035,0.589860448,0.902881166,11.67746979
-7.110954955,0.579608841,12.23746135,0.892598531,-25.51337155,1.000819329,7.813299982,0.320938925
-7.048566391,1.409218135,33.94614299,1.662037581,-0.514457958,1.780604675,-26.56140051,3.947254026
-7.046977555,0.695339403,-5.311964242,1.166935292,-4.652895192,1.077068512,3.189122615,1.565422684
-7.021705391,1.308303814,9.932731544,2.167655625,-10.86967528,2.041924724,-5.373195694,5.489620625
-6.994362606,1.02208562,-9.41429023,1.291793551,-8.69856138,1.334791329,-27.43957094,0.790559901
-6.923652298,0.947551388,-27.10870671,1.969131684,-6.577544181,1.703181094,-11.92954624,3.576704453
-6.888743187,1.361319875,8.812310946,1.956588438,12.22497599,2.190909215,-15.50164517,1.208019761
-6.822240661,1.01486651,-4.522238814,1.574057825,-4.659234268,1.435972167,-19.11462321,3.030439904
-6.782615428,0.602020312,1.817729069,0.772377969,-8.766408074,0.936501979,-34.39508918,3.103914415
-6.772704748,0.991869929,-12.05189267,2.106416813,1.70871788,1.704540057,-11.29428332,3.302317009
-6.763966658,0.892957868,-23.0271701,0.897884541,4.357608511,0.775946552,-37.1510792,1.315765275
-6.724569738,1.330154103,13.7489812,1.95725325,20.0247366,2.065011741,44.61281329,5.375290645
-6.674649061,0.567601474,13.34041449,0.830824823,-4.664503325,0.913982948,7.468371835,0.388271452
-6.640163305,0.872629756,9.467478876,1.357587123,12.46065571,1.513647774,4.796969568,4.992587893
-6.638303578,1.142198598,-1.10483974,1.925711728,-4.912002916,2.101855478,-18.86055002,3.005817678
-6.634515589,1.142800017,-5.073091565,1.736038891,20.54188167,1.795039054,-28.31970099,2.633880778
-6.610913686,1.366334979,-13.25362444,2.203383574,0.119363508,2.097487305,-22.74149433,0.847571616
-6.594878559,0.94317698,26.91094527,1.661610956,-7.302599201,1.512366929,-54.33762675,1.344815118
-6.58037234,0.839480715,-0.603676042,1.093297942,-8.32080609,1.279193047,-23.84356898,2.719376616
-6.578296114,0.33948769,0.075673904,0.329999263,-16.29911283,0.361990049,-39.63430246,1.108714057
-6.557626197,0.93451913,9.359977282,1.310016591,-0.547095184,1.199334583,-3.696411416,4.223608778
-6.542566417,0.758686833,-6.829079835,1.016999229,-15.6774813,1.014226304,-1.708104954,5.48843716
-6.447435917,0.863635157,-7.69431421,1.287162712,2.032988676,1.343169907,-71.36418062,0.393998474
-6.435527026,0.929839076,0.949610566,1.452699304,-27.35020462,1.38159855,-18.41390722,1.288008132
-6.42305723,0.364780863,-2.294783615,0.548781575,10.15442744,0.619488205,19.16178286,0.634047769
-6.417501609,0.947678763,8.676326672,1.414727641,-16.35899702,1.289327876,-16.02681203,4.217952011
-6.397877679,0.78514566,3.274863692,1.072313191,-1.236374175,1.130350806,-7.730753738,1.509340997
-6.38728037,1.061733394,-9.51947287,1.754511713,-11.47149846,1.726221956,-8.035324088,9.50657659
-6.36270851,0.876607679,-27.46306256,1.185424837,-28.18879178,1.159825178,45.92264428,2.254730366
-6.359610206,0.798560201,9.551016826,0.714355624,18.47440579,0.809594025,-34.78235332,1.481049297
-6.350032434,0.595535557,0.284977667,0.792332128,0.422608377,0.79222029,0.792896743,0.536552102
-6.338411365,0.881445095,6.509583115,1.650916184,2.011780926,1.633582033,-50.09180217,1.097837376
-6.304418139,1.131480546,26.48529747,1.484552548,-6.98254943,1.245869099,21.20870875,1.387929899
-6.246255231,0.266705284,7.249366359,0.315179285,-2.162734456,0.412365329,-26.2887262,0.556096624
-6.207974439,0.590999916,-2.358784623,0.775761749,1.60961173,0.670009109,-38.4746862,15.42885918
-6.197374796,1.368453314,-8.582229431,1.967597217,-21.70800406,1.968437581,2.664173732,1.056942853
-6.192561768,0.864537005,-1.898899277,1.313406213,-1.794706625,1.467087548,15.62403588,4.232354197
-6.19185024,1.455358232,6.967827547,1.709753892,2.337721861,1.754929791,-9.948621917,6.743558834
-6.186880202,0.82989063,21.95226888,0.864695225,0.061844963,0.867599798,-39.95199413,2.20905978
-6.183259573,0.956343765,6.132816889,1.746687667,-10.01975145,2.013606112,-5.311184003,1.410413005
-6.137570996,0.947929996,-5.897038078,1.741175609,-10.2220219,1.854927803,-5.535273627,0.414530666
-6.095018733,0.785460616,8.087081845,1.241624183,-9.138044261,1.19419143,14.2467626,3.135539295
-6.0796315,1.008071103,2.939968844,1.758871473,-15.186916,1.882003478,-14.13921673,4.88365989
-6.06935356,0.598617064,-4.049202394,0.769748749,-0.643004427,0.8347041,69.77127856,0.792753358
-6.05225384,1.289237607,-11.55200697,1.591886778,-19.01762249,1.578321327,11.69851009,1.303860981
-6.049127766,0.696597681,0.108481613,1.108755584,-7.485945965,1.235408387,2.078131965,0.667334882
-6.042239261,0.881930171,-8.090418034,1.434009662,12.77458665,1.277875484,13.0034286,1.495041626
-6.031775637,0.662742581,30.33352529,1.237503239,12.19843048,0.93002338,6.944562146,1.928703054
-6.025148896,0.719904008,6.781753441,0.9373654,-8.161354233,1.072195301,-36.09710179,0.514141695
-6.015411478,0.880144215,11.55662082,1.370639038,-7.702431326,1.53115835,-48.79907765,3.848277012
-6.014558918,1.088114967,-14.22994561,1.72852408,-4.740051924,1.578395625,-11.99542372,14.81966384
-6.010839809,0.431002203,-4.087359002,0.609951811,-16.37621244,0.682541041,34.117613,3.855688961
-5.991756973,0.664701303,0.676249469,0.886840932,-1.932808767,0.877487081,15.76780493,18.69863299
-5.974152861,1.149721667,29.33522587,2.228448318,14.70859421,1.894623535,-24.91447853,3.119209713
-5.969665129,0.245393033,2.637538762,0.301641629,-6.18453636,0.391512813,7.165396803,0.503001612
-5.954914481,0.473366339,-15.79823489,0.580325197,-13.41960712,0.684742254,-3.749372987,2.381549436
-5.934971063,0.764113242,1.435457073,1.73061608,-12.30024453,1.712495753,6.266350207,18.44807068
-5.918430457,1.088889905,-4.08572526,1.603415374,-38.9202356,1.373472368,-19.9973318,1.47830025
-5.888082024,1.257331364,3.411308217,2.079942451,-32.11331087,1.726069441,-27.22167653,1.225915403
-5.836530146,1.202881172,32.92405273,1.582303928,-21.47696052,1.853827046,-30.22278299,2.271994525
-5.832155308,0.677961439,-9.462915825,1.047859683,-11.57279588,1.093869052,-14.86009227,3.140842056
-5.824772765,0.642039508,-12.68019169,0.788170607,2.6710028,0.965628118,4.723930885,2.431798217
-5.798177271,0.654107991,0.612555422,0.844655308,-9.726660395,0.949285727,-25.45155621,9.19161687
-5.755004024,1.006442861,-3.752706586,1.739490011,-0.337977816,1.735565028,-53.98911022,7.345955175
-5.745924259,1.182717812,-1.297135504,1.99260213,9.65459545,1.971436292,6.06692488,0.733739952
-5.726104197,1.085721864,-3.358671302,1.85812303,-9.465611564,2.012885752,-13.82280136,0.197620294
-5.722158321,0.869842457,-15.8921842,1.534159188,-14.98101573,1.666480854,11.53659891,6.701220872
-5.719094148,0.411869457,1.126749587,0.521662807,-5.481309322,0.499887497,3.185675358,16.82238507
-5.713399057,0.451043925,-12.02496606,0.697371315,5.277050616,0.457514452,-46.77242636,1.716078557
-5.700423938,0.853993589,-6.518093448,1.814469023,-8.792287026,1.755714866,12.66822393,1.05615545
-5.699542974,0.626763757,18.57189041,1.138058542,-8.417823072,1.074997917,-7.785275077,2.43692259
-5.693990887,0.781703325,9.20914914,1.252019157,-6.715272981,1.011950447,-29.07855237,0.677817039
-5.674801919,0.62110779,-1.540247834,0.946466508,-8.321631727,1.010574983,25.4836698,2.043212929
-5.672598658,0.760073489,32.93746913,1.289145872,-11.65677674,1.226669529,-17.08032258,3.295800184
-5.667708224,0.835338059,-8.386820278,1.778699019,-11.89142766,1.664465583,5.095523232,1.136178602
-5.65640799,1.00748691,-1.225451427,1.542911911,0.733080376,1.715691656,1.403760009,0.359824316
-5.594197167,1.13458946,-0.922973674,1.965257763,12.18733657,2.130751448,-21.1885806,0.446673819
-5.59020959,0.958341276,31.69261694,1.470325941,-0.605640161,1.331826131,-15.40813311,2.519541545
-5.578063077,0.725090048,1.541778078,1.379958821,-21.33334883,1.37379954,-28.00473919,9.817373087
-5.563837075,0.46226103,-6.310952812,0.734060627,-0.860252658,0.643645006,-20.77312831,6.133513613
-5.552055494,0.875880504,1.662933727,1.380628688,-2.378967925,1.27962031,-16.04732306,3.932241285
-5.542682615,0.932606286,-0.549701548,1.438687358,-12.88756273,1.42845236,10.42246094,4.012632295
-5.541887348,1.194491721,-2.829893371,2.067493778,15.45914686,1.853818014,-33.01076595,0.988714189
-5.530100147,0.880982623,-4.067685878,1.492873413,-8.124570828,1.32289737,-5.471324606,0.583172268
-5.52641985,1.146032994,19.33258261,1.646337056,-21.5561629,1.514262514,23.98179844,2.342951462
-5.517840258,0.513543999,-7.046781897,0.77115762,-4.735751585,0.843098095,-46.85292986,4.66503449
-5.511404858,0.15064005,3.337247139,0.161987063,-5.772791894,0.148109111,17.21630739,1.242906226
-5.498460789,1.311334789,29.13673943,1.952715506,-17.54887292,2.032154607,-0.542816345,1.629966914
-5.498255599,0.901839287,13.30845172,1.402910737,1.066987504,1.477712545,8.557665763,3.279284151
-5.486021198,0.29844672,-1.701392687,0.331734981,-3.053325981,0.312138211,-1.329414812,2.152200032
-5.464608844,1.285327828,-1.665303824,2.047196412,-10.52329168,2.047863057,-9.919486947,3.978695888
-5.463286839,0.287004983,-1.171357846,0.344199837,-0.204004259,0.345734773,29.3404637,1.649176365
-5.457419486,0.581562234,-7.968103911,0.980431245,-5.602565397,0.997895232,-28.93092101,1.821244405
-5.417063261,1.129585198,-1.506420985,1.697895866,-25.17162796,1.639201994,-30.55235103,10.68822004
-5.384788895,0.632803781,-1.989964978,1.018107419,-2.748764372,1.005683412,8.172948798,1.063862744
-5.384735911,0.54496816,-2.832553706,0.73713854,-23.37664358,0.836741016,38.80021663,1.190324592
-5.377102299,1.413084009,-35.11289896,1.87306771,-37.8716557,1.978950986,-58.13395576,1.091653027
-5.368252291,0.646424108,4.233305923,0.661109639,-8.549515657,0.823816938,17.81483573,1.025219047
-5.314191987,0.502486324,-0.149995768,0.698704888,-5.997571022,0.81576164,3.816658726,3.533634575
-5.312573488,0.772530176,-11.68934683,1.343533788,-1.513271581,1.259362754,14.30935719,8.611748898
-5.283351737,0.872885213,8.321142201,1.944942025,-18.0210506,1.667525614,-22.9464608,1.264810448
-5.26294918,0.348320325,0.414972569,0.470498259,-10.67623986,0.466198349,14.33944973,0.413168741
-5.254285451,0.703931603,6.964409747,1.102814618,-8.69829042,0.947226896,-23.79927185,1.826335483
-5.247781806,1.097890512,31.81325141,2.363749912,6.267113593,2.059737041,7.429488902,7.719177349
-5.231842306,0.423067158,1.831812455,0.588346636,1.818431745,0.555773895,-4.480479501,3.317793688
-5.226081378,0.52202509,10.63373558,1.099909616,-6.422646442,0.88362736,-10.86302413,0.846898298
-5.218009236,0.852593189,0.110238468,1.183578245,-7.93025258,1.094781451,-21.86315266,16.56871755
-5.211988806,0.766070441,-2.192153882,1.147013246,-8.13485015,1.101358421,-6.825443343,6.184212613
-5.176306296,0.676801558,-13.50186627,1.015175662,-3.49752163,1.135609712,-9.874814926,1.389589512
-5.165929359,0.946895238,-10.55856223,1.62187805,-18.08711942,1.341476945,-11.32053216,2.255599722
-5.147054711,0.845761155,-8.950837807,1.786966749,10.20215223,1.471866179,23.28233331,4.317883672
-5.131977779,0.689005099,-0.691969537,1.064141333,1.248545284,1.195612549,-21.26649898,9.334079745
-5.129791592,1.226506137,-4.27789427,1.895912496,-18.83649005,1.978623588,-9.961441278,4.114931864
-5.11912594,0.722771373,-5.126029729,1.312354847,13.9659489,1.310690158,-4.926353272,8.854901568
-5.117492834,0.835093487,-0.650945913,1.471252269,-3.274884803,1.523427016,-3.111824135,5.711870323
-5.108848052,1.102705757,-5.163376752,2.005564624,-7.760489266,1.83237401,-23.25904154,0.117067074
-5.062690792,1.017327093,3.679495592,1.649190492,-11.32040062,1.718810855,10.734046,3.291362851
-5.050818329,0.540874568,2.746526787,0.79498776,-3.979246474,0.592138604,14.93214818,1.392330205
-5.032452449,0.53242943,13.76971721,0.628591144,4.012636656,0.683613336,-75.62688092,2.940595888
-5.026451493,1.494936414,25.36266549,2.039074697,-6.286230563,1.911980997,-5.449405725,0.957056417
-5.024949459,0.443166417,2.416235771,0.52353272,-10.60220194,0.620127553,-0.137194342,5.723339253
-5.019244019,0.322202447,-0.907871492,0.419663915,-4.949327381,0.419142081,-10.00998418,1.250889378
-5.015830749,0.71482959,8.141232336,1.038171363,18.80804802,1.01003194,-12.29425693,3.603822177
-4.97683516,1.192080695,8.076159613,1.944190722,-13.1629318,1.651024466,-15.12244451,2.136290341
-4.966209661,0.636754191,-0.347813391,1.034712325,-9.434228964,1.063403308,-101.2722787,2.188156598
-4.961344767,0.700097725,-0.775815782,1.088809268,-12.82565005,1.028566181,-8.658963756,5.017442204
-4.958213308,0.418324187,-0.081399628,0.634490819,-0.40200655,0.598184818,38.53722539,2.212596749
-4.948702531,0.724497924,3.391930523,1.308912961,-12.83270546,1.16146109,-39.23836386,0.406838578
-4.929737603,0.919430381,-1.946837941,1.665868801,-20.90869237,1.817202221,14.67318898,10.20275352
-4.912054787,1.060469349,3.637174565,1.933438389,-35.65128214,1.691686345,-8.989759863,2.490786007
-4.910188882,0.260741324,36.80919417,0.409864062,-10.09063735,0.32372101,-30.527326,1.037433453
-4.897747085,0.545309803,16.95747697,1.024536011,-38.66672793,1.008011985,-5.072836163,1.618731763
-4.888284317,1.042993585,11.69408833,1.597415073,-15.28539069,1.50350415,-6.677837297,3.145007487
-4.887043909,1.190551542,15.12567257,2.062482153,17.93762886,2.226194514,-4.147127483,1.910199333
-4.874165713,1.104447298,3.083532017,1.877633999,1.658429303,1.952887851,-38.40249989,0.958545738
-4.854255808,0.76869963,-1.277835786,1.448103067,-3.994365576,1.298395501,-3.411341159,0.550936438
-4.849219015,0.475544169,4.863647326,0.668563845,-0.386134171,0.619454955,-33.57694502,0.966293608
-4.832483413,0.739929846,-8.136909469,0.999385398,-5.896586002,1.035939296,-2.592408286,3.383086921
-4.826108467,1.015932126,-31.64952674,2.2011373,-23.97646794,2.162487718,-54.95038406,0.422029129
-4.806978358,1.061749038,-2.894257315,1.856202442,-21.37786331,1.83727437,-7.430661722,1.213420919
-4.798184099,0.667601436,2.042096318,0.970211472,-1.302638628,1.007491895,-10.70193575,0.42168263
-4.794869646,0.419915738,7.940622092,0.720433241,-14.29552353,0.577955522,-55.89204671,0.524281966
-4.789020307,0.867691729,-7.980580224,1.632517758,-9.65789278,1.625523091,12.92818168,2.758182932
-4.77668185,1.322109536,7.287431384,2.184584383,11.1725597,2.273906657,-10.38143938,5.328424592
-4.771002351,0.698655396,-7.408739103,1.095300766,-5.613898259,1.099222563,-15.31926403,0.470302716
-4.761874141,1.161855673,-59.67071355,2.254244174,49.17142444,2.1887498,-171.4656959,1.737087713
-4.740669367,0.65834199,-3.505213006,0.796767478,-3.173723016,0.94415413,24.47012357,6.443793062
-4.736104068,1.04029438,-6.578969026,1.55073897,-8.041482886,1.585246587,-18.58987493,6.29027426
-4.729270221,0.580276737,14.14465194,1.231945469,14.61517327,1.060014396,-23.28573912,1.886359662
-4.728899265,0.677875178,-5.178791053,1.138194749,-22.21379332,1.057391089,-18.35758472,0.173127174
-4.722618428,1.312307329,25.721161,1.661390172,-1.713648058,1.576480333,-8.663796933,3.05477466
-4.719564754,0.490456633,-0.611908239,0.684950284,-16.84212819,0.801413678,13.77143015,7.699949461
-4.715897523,0.591095526,23.6454587,1.068015328,-8.931819574,1.041559118,-20.54205944,1.605179343
-4.713341921,0.884007862,0.856528318,1.593275337,-6.065325842,1.480975488,-34.99923013,1.538752737
-4.710597346,0.69158114,-13.58285638,1.09246599,4.831635419,1.198303159,-39.8177091,13.74125572
-4.709717162,0.738982954,0.53590039,1.08852757,-3.966866452,1.179716156,5.658908865,1.921863656
-4.699406014,1.038102795,-13.95793664,2.131181527,-7.395873378,1.954448051,-24.24911011,1.034508739
-4.680966357,0.633311866,2.665058189,0.753378147,-3.842851826,0.79990908,-12.5449185,0.840455768
-4.679061715,0.683823073,5.249198686,1.108568526,-6.117495796,1.032403621,9.062766714,0.944224653
-4.67264337,0.584045681,0.731078394,0.740607684,1.39210048,1.066819006,-52.1821794,0.381636049
-4.671834272,1.197421594,25.7649193,1.763733232,14.52867265,1.807454662,-21.70766952,2.383473134
-4.663690526,1.248660953,-17.69323133,2.133851919,-6.763957847,2.16930218,-24.96770398,1.674585223
-4.659421606,0.539582681,-4.412858063,0.962133469,1.80855292,0.885139555,6.697966748,1.123208448
-4.649645706,0.586782992,1.239575362,0.986224988,-6.816601727,1.048159155,27.35090141,1.384068043
-4.64586066,0.855768707,8.094478562,1.620623833,1.04770756,1.553739642,-24.09100294,9.299439253
-4.613213676,0.65623265,5.730874405,1.113924205,-7.067055742,0.997120339,2.05994936,1.297231381
-4.602133833,0.563511402,-0.202710018,0.908103293,0.739616882,0.898451356,-14.57947813,5.149555087
-4.596634561,1.167546683,-33.06949639,1.757227749,-24.71835637,1.778846949,-53.78374372,1.089338019
-4.596373543,0.848650852,3.410684993,1.179666678,-11.8514099,1.089689351,-500.1166758,1.619231307
-4.591847891,0.824902773,3.672113401,1.353632466,2.404271682,1.21376189,-28.1373483,0.650780355
